id,name,score1,score2
6435,student_6435,66,97
6436,student_6436,52,67
6437,student_6437,72,53
6438,student_6438,95,77
6439,student_6439,83,78
6440,student_6440,63,61
6441,student_6441,50,100
6442,student_6442,93,59
6443,student_6443,80,64
6444,student_6444,97,75
6445,student_6445,56,85
6446,student_6446,69,98
6447,student_6447,79,60
6448,student_6448,92,54
6449,student_6449,71,69
6450,student_6450,60,69
6451,student_6451,65,75
6452,student_6452,57,97
6453,student_6453,96,81
6454,student_6454,71,76
6455,student_6455,99,73
6456,student_6456,82,61
6457,student_6457,74,75
6458,student_6458,74,53
6459,student_6459,52,85
6460,student_6460,77,72
6461,student_6461,60,62
6462,student_6462,74,82
6463,student_6463,86,60
6464,student_6464,51,57
6465,student_6465,88,64
6466,student_6466,54,97
6467,student_6467,92,96
6468,student_6468,90,59
6469,student_6469,80,76
6470,student_6470,86,60
6471,student_6471,92,52
6472,student_6472,55,95
6473,student_6473,94,70
6474,student_6474,85,89
6475,student_6475,64,69
6476,student_6476,98,58
6477,student_6477,96,72
6478,student_6478,100,81
6479,student_6479,76,95
6480,student_6480,60,54
6481,student_6481,64,92
6482,student_6482,94,89
6483,student_6483,87,99
6484,student_6484,52,54
6485,student_6485,98,90
6486,student_6486,99,92
6487,student_6487,92,59
6488,student_6488,58,57
6489,student_6489,74,77
6490,student_6490,71,57
6491,student_6491,88,93
6492,student_6492,66,58
6493,student_6493,87,61
6494,student_6494,52,96
6495,student_6495,59,90
6496,student_6496,53,95
6497,student_6497,84,83
6498,student_6498,57,86
6499,student_6499,84,84
6500,student_6500,60,72
6501,student_6501,90,79
6502,student_6502,88,97
6503,student_6503,84,62
6504,student_6504,91,99
6505,student_6505,73,51
6506,student_6506,66,75
6507,student_6507,79,85
6508,student_6508,99,88
6509,student_6509,65,72
6510,student_6510,93,77
6511,student_6511,89,78
6512,student_6512,60,74
6513,student_6513,91,70
6514,student_6514,98,51
6515,student_6515,54,57
6516,student_6516,54,87
6517,student_6517,82,68
6518,student_6518,81,62
6519,student_6519,66,95
6520,student_6520,50,70
6521,student_6521,73,54
6522,student_6522,61,65
6523,student_6523,84,79
6524,student_6524,61,81
6525,student_6525,98,61
6526,student_6526,56,87
6527,student_6527,68,51
6528,student_6528,96,58
6529,student_6529,85,63
6530,student_6530,68,95
6531,student_6531,67,59
6532,student_6532,57,56
6533,student_6533,55,82
6534,student_6534,78,56
6535,student_6535,98,82
6536,student_6536,61,91
6537,student_6537,80,62
6538,student_6538,51,86
6539,student_6539,60,63
6540,student_6540,69,75
6541,student_6541,60,88
6542,student_6542,71,71
6543,student_6543,55,58
6544,student_6544,78,60
6545,student_6545,93,90
6546,student_6546,81,86
6547,student_6547,98,60
6548,student_6548,83,62
6549,student_6549,66,90
6550,student_6550,98,62
6551,student_6551,69,86
6552,student_6552,68,51
6553,student_6553,53,68
6554,student_6554,65,99
6555,student_6555,73,93
6556,student_6556,62,58
6557,student_6557,88,72
6558,student_6558,99,95
6559,student_6559,81,69
6560,student_6560,61,79
6561,student_6561,93,98
6562,student_6562,99,58
6563,student_6563,87,56
6564,student_6564,71,58
6565,student_6565,69,99
6566,student_6566,89,65
6567,student_6567,66,78
6568,student_6568,76,67
6569,student_6569,53,68
6570,student_6570,76,91
6571,student_6571,83,51
6572,student_6572,72,74
6573,student_6573,100,89
6574,student_6574,87,59
6575,student_6575,64,55
6576,student_6576,95,50
6577,student_6577,76,63
6578,student_6578,75,89
6579,student_6579,91,89
6580,student_6580,99,54
6581,student_6581,67,56
6582,student_6582,66,80
6583,student_6583,54,95
6584,student_6584,90,61
6585,student_6585,56,78
6586,student_6586,55,53
6587,student_6587,92,77
6588,student_6588,83,56
6589,student_6589,75,69
6590,student_6590,71,87
6591,student_6591,85,81
6592,student_6592,92,86
6593,student_6593,96,93
6594,student_6594,96,53
6595,student_6595,89,77
6596,student_6596,63,98
6597,student_6597,70,92
6598,student_6598,69,100
6599,student_6599,72,55
6600,student_6600,82,61
6601,student_6601,74,70
6602,student_6602,52,89
6603,student_6603,56,70
6604,student_6604,95,60
6605,student_6605,62,50
6606,student_6606,83,51
6607,student_6607,99,69
6608,student_6608,94,67
6609,student_6609,88,85
6610,student_6610,80,83
6611,student_6611,71,57
6612,student_6612,58,75
6613,student_6613,51,70
6614,student_6614,74,84
6615,student_6615,88,84
6616,student_6616,95,74
6617,student_6617,75,57
6618,student_6618,74,86
6619,student_6619,53,77
6620,student_6620,85,61
6621,student_6621,88,86
6622,student_6622,97,57
6623,student_6623,73,96
6624,student_6624,55,53
6625,student_6625,56,73
6626,student_6626,93,74
6627,student_6627,89,73
6628,student_6628,89,52
6629,student_6629,68,92
6630,student_6630,75,90
6631,student_6631,99,88
6632,student_6632,72,54
6633,student_6633,79,54
6634,student_6634,99,99
6635,student_6635,97,83
6636,student_6636,98,92
6637,student_6637,66,82
6638,student_6638,80,62
6639,student_6639,75,89
6640,student_6640,83,82
6641,student_6641,79,57
6642,student_6642,60,56
6643,student_6643,51,94
6644,student_6644,84,81
6645,student_6645,79,98
6646,student_6646,56,81
6647,student_6647,73,65
6648,student_6648,66,66
6649,student_6649,61,55
6650,student_6650,60,63
6651,student_6651,71,70
6652,student_6652,86,57
6653,student_6653,56,65
6654,student_6654,88,70
6655,student_6655,85,84
6656,student_6656,63,100
6657,student_6657,50,52
6658,student_6658,66,70
6659,student_6659,58,86
6660,student_6660,60,80
6661,student_6661,58,92
6662,student_6662,77,65
6663,student_6663,74,78
6664,student_6664,72,89
6665,student_6665,63,55
6666,student_6666,89,92
6667,student_6667,95,57
6668,student_6668,85,80
6669,student_6669,51,79
6670,student_6670,98,88
6671,student_6671,51,95
6672,student_6672,55,91
6673,student_6673,56,75
6674,student_6674,80,89
6675,student_6675,76,88
6676,student_6676,76,78
6677,student_6677,65,56
6678,student_6678,59,89
6679,student_6679,64,66
6680,student_6680,85,60
6681,student_6681,61,59
6682,student_6682,93,98
6683,student_6683,62,65
6684,student_6684,89,64
6685,student_6685,81,58
6686,student_6686,54,81
6687,student_6687,52,74
6688,student_6688,88,66
6689,student_6689,53,61
6690,student_6690,58,67
6691,student_6691,54,95
6692,student_6692,76,51
6693,student_6693,88,81
6694,student_6694,59,78
6695,student_6695,68,50
6696,student_6696,79,79
6697,student_6697,73,58
6698,student_6698,75,96
6699,student_6699,75,70
6700,student_6700,90,87
6701,student_6701,79,92
6702,student_6702,74,99
6703,student_6703,58,66
6704,student_6704,76,82
6705,student_6705,92,90
6706,student_6706,50,73
6707,student_6707,51,60
6708,student_6708,96,72
6709,student_6709,86,57
6710,student_6710,74,86
6711,student_6711,71,79
6712,student_6712,60,98
6713,student_6713,59,77
6714,student_6714,82,79
6715,student_6715,67,62
6716,student_6716,77,77
6717,student_6717,67,75
6718,student_6718,60,99
6719,student_6719,86,96
6720,student_6720,83,75
6721,student_6721,79,52
6722,student_6722,66,79
6723,student_6723,70,57
6724,student_6724,64,69
6725,student_6725,68,88
6726,student_6726,81,94
6727,student_6727,95,80
6728,student_6728,94,76
6729,student_6729,61,68
6730,student_6730,56,79
6731,student_6731,69,88
6732,student_6732,56,56
6733,student_6733,56,67
6734,student_6734,57,77
6735,student_6735,70,65
6736,student_6736,94,58
6737,student_6737,93,95
6738,student_6738,85,87
6739,student_6739,84,67
6740,student_6740,70,92
6741,student_6741,77,66
6742,student_6742,79,77
6743,student_6743,96,77
6744,student_6744,68,91
6745,student_6745,90,87
6746,student_6746,84,98
6747,student_6747,60,70
6748,student_6748,91,67
6749,student_6749,80,66
6750,student_6750,83,97
6751,student_6751,100,84
6752,student_6752,79,76
6753,student_6753,57,86
6754,student_6754,63,51
6755,student_6755,74,71
6756,student_6756,56,56
6757,student_6757,96,51
6758,student_6758,93,56
6759,student_6759,92,57
6760,student_6760,73,88
6761,student_6761,64,79
6762,student_6762,51,96
6763,student_6763,59,73
6764,student_6764,82,89
6765,student_6765,56,100
6766,student_6766,66,86
6767,student_6767,52,68
6768,student_6768,55,83
6769,student_6769,51,70
6770,student_6770,50,52
6771,student_6771,60,78
6772,student_6772,82,65
6773,student_6773,86,78
6774,student_6774,72,75
6775,student_6775,99,86
6776,student_6776,89,95
6777,student_6777,93,84
6778,student_6778,68,50
6779,student_6779,100,81
6780,student_6780,81,95
6781,student_6781,69,53
6782,student_6782,67,69
6783,student_6783,50,50
6784,student_6784,55,61
6785,student_6785,100,82
6786,student_6786,97,96
6787,student_6787,94,54
6788,student_6788,62,85
6789,student_6789,64,59
6790,student_6790,74,60
6791,student_6791,91,74
6792,student_6792,90,62
6793,student_6793,99,51
6794,student_6794,53,68
6795,student_6795,53,54
6796,student_6796,70,87
6797,student_6797,99,55
6798,student_6798,96,73
6799,student_6799,93,81
6800,student_6800,77,53
6801,student_6801,69,74
6802,student_6802,64,65
6803,student_6803,56,79
6804,student_6804,69,57
6805,student_6805,64,72
6806,student_6806,92,78
6807,student_6807,91,95
6808,student_6808,55,61
6809,student_6809,59,61
6810,student_6810,55,70
6811,student_6811,60,96
6812,student_6812,64,87
6813,student_6813,70,85
6814,student_6814,55,52
6815,student_6815,60,59
6816,student_6816,89,73
6817,student_6817,70,75
6818,student_6818,57,91
6819,student_6819,54,52
6820,student_6820,61,72
6821,student_6821,80,72
6822,student_6822,53,63
6823,student_6823,54,61
6824,student_6824,98,55
6825,student_6825,64,100
6826,student_6826,94,100
6827,student_6827,79,93
6828,student_6828,84,81
6829,student_6829,95,72
6830,student_6830,57,56
6831,student_6831,70,83
6832,student_6832,94,91
6833,student_6833,87,93
6834,student_6834,82,86
6835,student_6835,60,94
6836,student_6836,52,83
6837,student_6837,99,69
6838,student_6838,51,63
6839,student_6839,80,90
6840,student_6840,57,96
6841,student_6841,76,87
6842,student_6842,65,69
6843,student_6843,74,94
6844,student_6844,65,63
6845,student_6845,56,51
6846,student_6846,84,76
6847,student_6847,94,63
6848,student_6848,71,100
6849,student_6849,76,99
6850,student_6850,87,56
6851,student_6851,53,98
6852,student_6852,60,54
6853,student_6853,80,57
6854,student_6854,85,53
6855,student_6855,81,59
6856,student_6856,96,62
6857,student_6857,57,61
6858,student_6858,60,65
6859,student_6859,58,71
6860,student_6860,77,85
6861,student_6861,86,88
6862,student_6862,70,52
6863,student_6863,97,63
6864,student_6864,77,79
6865,student_6865,88,84
6866,student_6866,94,59
6867,student_6867,51,77
6868,student_6868,93,88
6869,student_6869,52,60
6870,student_6870,57,72
6871,student_6871,57,89
6872,student_6872,88,55
6873,student_6873,77,99
6874,student_6874,90,86
6875,student_6875,81,74
6876,student_6876,78,91
6877,student_6877,59,95
6878,student_6878,82,84
6879,student_6879,70,86
6880,student_6880,81,78
6881,student_6881,78,51
6882,student_6882,88,94
6883,student_6883,69,88
6884,student_6884,82,66
6885,student_6885,74,67
6886,student_6886,75,69
6887,student_6887,59,83
6888,student_6888,60,75
6889,student_6889,63,69
6890,student_6890,57,78
6891,student_6891,95,72
6892,student_6892,77,57
6893,student_6893,92,76
6894,student_6894,84,59
6895,student_6895,94,62
6896,student_6896,87,90
6897,student_6897,53,56
6898,student_6898,90,61
6899,student_6899,90,63
6900,student_6900,56,90
6901,student_6901,85,52
6902,student_6902,74,68
6903,student_6903,91,71
6904,student_6904,66,66
6905,student_6905,77,93
6906,student_6906,58,96
6907,student_6907,80,91
6908,student_6908,72,51
6909,student_6909,88,76
6910,student_6910,93,60
6911,student_6911,80,85
6912,student_6912,50,62
6913,student_6913,87,57
6914,student_6914,73,77
6915,student_6915,74,59
6916,student_6916,68,100
6917,student_6917,99,74
6918,student_6918,84,83
6919,student_6919,83,59
6920,student_6920,57,90
6921,student_6921,90,83
6922,student_6922,80,73
6923,student_6923,74,94
6924,student_6924,58,62
6925,student_6925,68,95
6926,student_6926,54,99
6927,student_6927,86,85
6928,student_6928,82,61
6929,student_6929,89,79
6930,student_6930,70,70
6931,student_6931,61,53
6932,student_6932,50,63
6933,student_6933,88,74
6934,student_6934,83,68
6935,student_6935,80,66
6936,student_6936,50,65
6937,student_6937,50,96
6938,student_6938,86,95
6939,student_6939,64,63
6940,student_6940,87,71
6941,student_6941,56,53
6942,student_6942,91,75
6943,student_6943,97,56
6944,student_6944,76,51
6945,student_6945,87,79
6946,student_6946,94,60
6947,student_6947,72,70
6948,student_6948,53,97
6949,student_6949,90,88
6950,student_6950,57,85
6951,student_6951,56,69
6952,student_6952,77,79
6953,student_6953,56,52
6954,student_6954,60,100
6955,student_6955,72,93
6956,student_6956,83,57
6957,student_6957,83,87
6958,student_6958,88,52
6959,student_6959,73,91
6960,student_6960,95,59
6961,student_6961,67,68
6962,student_6962,65,91
6963,student_6963,68,66
6964,student_6964,70,70
6965,student_6965,91,80
6966,student_6966,79,55
6967,student_6967,66,82
6968,student_6968,86,93
6969,student_6969,75,100
6970,student_6970,92,79
6971,student_6971,72,62
6972,student_6972,86,60
6973,student_6973,68,82
6974,student_6974,96,79
6975,student_6975,55,54
6976,student_6976,92,53
6977,student_6977,76,87
6978,student_6978,91,61
6979,student_6979,60,95
6980,student_6980,50,86
6981,student_6981,52,77
6982,student_6982,82,92
6983,student_6983,83,89
6984,student_6984,79,83
6985,student_6985,98,76
6986,student_6986,87,86
6987,student_6987,73,76
6988,student_6988,69,76
6989,student_6989,64,85
6990,student_6990,52,84
6991,student_6991,94,69
6992,student_6992,86,91
6993,student_6993,71,52
6994,student_6994,88,60
6995,student_6995,56,64
6996,student_6996,93,65
6997,student_6997,81,66
6998,student_6998,93,66
6999,student_6999,52,73
7000,student_7000,86,97
7001,student_7001,68,62
7002,student_7002,77,62
7003,student_7003,72,63
7004,student_7004,63,53
7005,student_7005,68,97
7006,student_7006,77,75
7007,student_7007,97,94
7008,student_7008,97,86
7009,student_7009,69,52
7010,student_7010,72,69
7011,student_7011,72,52
7012,student_7012,64,85
7013,student_7013,76,54
7014,student_7014,69,64
7015,student_7015,69,90
7016,student_7016,82,63
7017,student_7017,89,63
7018,student_7018,57,98
7019,student_7019,72,95
7020,student_7020,94,50
7021,student_7021,76,90
7022,student_7022,70,80
7023,student_7023,87,77
7024,student_7024,60,80
7025,student_7025,89,68
7026,student_7026,80,82
7027,student_7027,61,57
7028,student_7028,64,51
7029,student_7029,80,82
7030,student_7030,74,52
7031,student_7031,67,65
7032,student_7032,67,61
7033,student_7033,85,62
7034,student_7034,82,92
7035,student_7035,77,74
7036,student_7036,56,73
7037,student_7037,66,61
7038,student_7038,82,82
7039,student_7039,69,87
7040,student_7040,95,52
7041,student_7041,66,81
7042,student_7042,72,99
7043,student_7043,62,66
7044,student_7044,87,85
7045,student_7045,52,62
7046,student_7046,93,80
7047,student_7047,92,77
7048,student_7048,96,100
7049,student_7049,92,92
7050,student_7050,66,99
7051,student_7051,80,75
7052,student_7052,67,99
7053,student_7053,58,83
7054,student_7054,85,76
7055,student_7055,88,72
7056,student_7056,59,75
7057,student_7057,93,70
7058,student_7058,59,94
7059,student_7059,64,51
7060,student_7060,87,85
7061,student_7061,89,87
7062,student_7062,60,96
7063,student_7063,100,84
7064,student_7064,81,61
7065,student_7065,69,59
7066,student_7066,96,87
7067,student_7067,60,86
7068,student_7068,59,69
7069,student_7069,54,95
7070,student_7070,73,54
7071,student_7071,76,51
7072,student_7072,68,88
7073,student_7073,57,64
7074,student_7074,98,90
7075,student_7075,83,98
7076,student_7076,100,64
7077,student_7077,62,63
7078,student_7078,61,58
7079,student_7079,76,84
7080,student_7080,95,54
7081,student_7081,66,67
7082,student_7082,53,99
7083,student_7083,73,80
7084,student_7084,55,64
7085,student_7085,68,50
7086,student_7086,55,69
7087,student_7087,53,64
7088,student_7088,53,76
7089,student_7089,64,57
7090,student_7090,54,93
7091,student_7091,94,62
7092,student_7092,75,75
7093,student_7093,81,97
7094,student_7094,61,74
7095,student_7095,90,62
7096,student_7096,85,66
7097,student_7097,69,87
7098,student_7098,95,61
7099,student_7099,81,78
7100,student_7100,82,87
7101,student_7101,50,95
7102,student_7102,73,76
7103,student_7103,86,87
7104,student_7104,65,72
7105,student_7105,56,76
7106,student_7106,87,52
7107,student_7107,62,85
7108,student_7108,69,56
7109,student_7109,51,67
7110,student_7110,73,96
7111,student_7111,62,73
7112,student_7112,95,97
7113,student_7113,77,89
7114,student_7114,74,67
7115,student_7115,53,94
7116,student_7116,55,79
7117,student_7117,78,91
7118,student_7118,85,69
7119,student_7119,70,69
7120,student_7120,86,59
7121,student_7121,50,100
7122,student_7122,86,60
7123,student_7123,65,86
7124,student_7124,68,74
7125,student_7125,99,78
7126,student_7126,60,63
7127,student_7127,66,61
7128,student_7128,79,97
7129,student_7129,67,84
7130,student_7130,80,77
7131,student_7131,71,88
7132,student_7132,76,55
7133,student_7133,50,64
7134,student_7134,80,51
7135,student_7135,70,56
7136,student_7136,55,64
7137,student_7137,79,70
7138,student_7138,68,87
7139,student_7139,97,83
7140,student_7140,73,70
7141,student_7141,61,54
7142,student_7142,74,96
7143,student_7143,57,82
